Elapsed Time since 2021/10/05 14:25:07 -0500;recv_yaw;thm_ab;ab_flow_meter;engthr;ldrair;rad
1421.6024284362793;0;96.47795;11.00729;1800;True;17.0
1421.7300853729248;0;96.47795;10.98616;1800;True;17.0
1421.824001312256;0;96.47795;11.00729;1800;True;17.0
1421.9339129924774;0;96.47795;10.98616;1800;True;17.0
1422.045269727707;0;96.47795;11.01152;1800;True;17.0
1422.1562559604645;0;96.85891;11.03266;1800;True;17.0
1422.280107975006;0;96.85891;11.02843;1800;True;17.0
1422.3885378837583;0;96.85891;11.01998;1800;True;17.0
1422.500152349472;0;96.85891;11.0242;1800;True;17.0
1422.6078486442566;0;96.85891;11.04111;1800;True;17.0
1422.7165110111237;0;96.85891;11.03266;1800;True;17.0
1422.841161966324;0;96.85891;11.04111;1800;True;17.0
1422.9519674777985;0;96.85891;11.01998;1800;True;17.0
1423.060952425003;0;96.85891;11.02843;1800;True;17.0
1423.168939828873;0;96.85891;11.0242;1800;True;17.0
1423.2802546024325;0;96.85891;11.0242;1800;True;17.0
1423.3906984329224;0;96.77659;10.99461;1800;True;17.0
1423.515308856964;0;96.77659;11.04111;1800;True;17.0
1423.6239967346191;0;96.77659;10.98193;1800;True;17.0
1423.731601715088;0;96.77659;11.0242;1800;True;17.0
1423.8411319255829;0;96.77659;11.01998;1800;True;17.0
1423.9655582904816;0;96.77659;11.01152;1800;True;17.0
1424.0754978656769;0;96.77659;11.01575;1800;True;17.0
1424.184362411499;0;96.77659;11.0242;1800;True;17.0
1424.2958958148956;0;96.8875;11.01575;1800;True;17.0
1424.4056441783905;0;96.8875;11.01575;1800;True;17.0
1424.515646457672;0;96.8875;11.06225;1800;True;17.0
1424.624603509903;0;96.8875;11.01998;1800;True;17.0
1424.749309539795;0;96.8875;11.01998;1800;True;17.0
1424.8594496250153;0;96.8875;11.0242;1800;True;17.0
1424.9688925743103;0;96.8875;10.99884;1800;True;17.0
1425.0778143405914;0;96.8875;11.01152;1800;True;17.0
1425.1886510849;0;96.8875;10.99039;1800;True;17.0
1425.2981927394867;0;97.26521;11.01152;1800;True;17.0
1425.4087913036346;0;97.26521;11.01575;1800;True;17.0
1425.5338101387024;0;97.26521;10.94812;1800;True;17.0
1425.6422526836395;0;97.26521;10.99461;1800;True;17.0
1425.7511937618256;0;97.26521;10.95234;1800;True;17.0
1425.8613381385803;0;97.26521;10.99884;1800;True;17.0
1425.9722459316254;0;97.26521;10.99461;1800;True;17.0
1426.0827357769012;0;97.26521;10.98616;1800;True;17.0
1426.2073330879211;0;97.26521;10.98616;1800;True;17.0
1426.3172516822815;0;97.26521;10.98616;1800;True;17.0
1426.444147348404;0;96.28553;10.99039;1800;True;17.0
1426.5555737018583;0;96.28553;11.0242;1800;True;17.0
1426.6656575202942;0;96.28553;11.01575;1800;True;17.0
1426.7758502960205;0;96.28553;11.00729;1800;True;17.0
